sourceDataRow,paper_id,source_study_id,paper_title,paper_doi,cohort_family,population_label,setting,outcome_scope,time_loss_definition,time_loss_threshold,sex,age_category,playing_level,geography,discipline,source_incidence_definition,source_burden_definition,source_exposure_unit,exposure_construction,source_notes,source_evidence,rate_sd,observation_id,injury_count,exposure_player_hours,rate_per_1000_player_hours,reported_rate_per_1000,calculated_rate_per_1000,ci95_lower,ci95_upper,source_count_field,source_rate_field,injury_location,tissue_type,injury_diagnosis,onset,player_position,laterality,outcome_target,metric,incidence_per_1000_player_hours,burden_days_per_1000_player_hours,source_context_row,source_context_csv,analysis_route,primary_model_eligible,sensitivity_definition,sensitivity_estimated_exposure,sensitivity_rounded_reconstruction,scope_verification,overlap_verification,metric_alignment_verification,source_parent_id,duplicate_of,arithmetic_method,inferred_exposure_player_hours,inferred_injury_count_estimate,rounding_assumption,inference_usable_for_count_likelihood,meanAge,ageRange,sampleSizePlayers,numberOfTeams,observationDuration,dataCollectionPeriod,numberOfSeasons,studyDesign,trialArm,randomisedControlledTrial,geneticGroup,injuryDefinition,injuryDefinitionDescription,exposureDefinitionDescription,mechanismReportingDescription,recurrenceDefinitionDescription,severityDefinitionDescription,source_context_injuryMostCommonLocation,source_context_injuryMostCommonType,source_context_injuryMostCommonDiagnosis,population_role,population_partition_evidence,outcome_coverage_restriction,exposure_method_evidence,exposure_method_categories,exposure_method_details,standard_90_minute_pitch_formula,exposure_method_adjudication,exposure_method_sensitivity_only,historical_source_family_role,historical_source_family_evidence,descriptor_status,days_lost,candidate_injury_count,candidate_source_count_field,metric_correction_reason,metric_correction_evidence,release_context_csv,release_context_join_key,candidate_outcome_scope,candidate_injury_location,candidate_tissue_type,candidate_injury_diagnosis,candidate_review_flags,reported_rate_alignment,reported_time_loss_rate_per_1000,calculated_crude_count_rate_per_1000,published_rate_method,prefit_gate,alignment_decision,alignment_reason,alignment_evidence,threshold_analysis_route,overlap_selection,overlap_family,overlap_reason,overlap_evidence,selected_parent_id,sampling_information_route,reverse_exposure_supported,reverse_exposure_evidence,analysis_target_key,main_scientific_input_selected,model_readiness
997,S551,S551,Injury Profile of Elite Male Young Soccer Players in a Spanish Professional Soccer Club: A Prospective Study During 4 Consecutive Seasons,10.1123/jsr.2019-0113,S551,U16,training,all_injuries,time-loss,source_defined_threshold_unconfirmed,Male,Youth,Youth academy,Spain,Football,number of injuries per 1000 hours of exposure,days lost per 1000 hours of exposure,player-hours,source construction requires review,,"source CSV: injuryTrainingTimeLossCount, injuryIncidenceTraining, trainingExposure",,997:incidence:training:main,67,35475,1.88,1.88,1.8886539817,,,injuryTrainingTimeLossCount,injuryIncidenceTraining,,,,,,,all_injuries,incidence,1.88,,997,/Users/abdelbabiker/Desktop/GBI-DE-MVP-main/Bayesian Analysis/analysis/model-input-releases/2026-09-14-injury-candidates/standardised.csv,sensitivity,false,true,not_yet_classified,false,reviewed_see_alignment_decision,select,supported,S551:parent:994,,,,,,false,,,309,7,2014/2015 to 2017/2018 (4 consecutive seasons),,4,prospective cohort,,,,Time loss,time-loss,,Medical Staff,same type and same location as a previous injury within 2 months of final rehabilitation day,slight 1-3 d; minor 4-7 d; moderate 8-28 d; major >28 d,ankle,,,granular,"standardised.csv sourceDataRow 994 and child rows 995,996,997,998; exact fields: totalExposure,injuryTotalCount,injuryTimeLossCount",,,,,not_documented_in_bounded_inventory,not_individually_adjudicated,not_yet_classified,,,supported_all_injury_scope,,67,injuryTrainingTimeLossCount,,,analysis-source-context.csv,sourceDataRow,all_injuries_scope_review,,,,cohort_overlap_review | outcome_scope_review | multiple_rows_same_paper | current_session_only_not_ruled_out | time_loss_outcome_alignment_review,,,,,,supported,"The source labels the outcome time loss, but its threshold is unconfirmed. The approved protocol routes this to threshold sensitivity, not a global hold. A source-extracted rate is retained, but no count/hour pair or confidence interval is available for the numerical model route.","analysis master: source CSV: injuryTrainingTimeLossCount, injuryIncidenceTraining, trainingExposure",sensitivity,select,S551,Selected named granular stratum from a verified exhaustive partition with complete alignment-supported child target coverage. The aligned parent representation is marked duplicate.,"standardised.csv sourceDataRow 994 and child rows 995,996,997,998; exact fields: totalExposure,injuryTotalCount,injuryTimeLossCount; parent sourceDataRow=994; complete alignment-supported child target coverage",994,count_and_exposure,false,,incidence|training|all_injuries|||||,false,likelihood_and_target_selection_pending
998,S551,S551,Injury Profile of Elite Male Young Soccer Players in a Spanish Professional Soccer Club: A Prospective Study During 4 Consecutive Seasons,10.1123/jsr.2019-0113,S551,U14,overall,all_injuries,time-loss,source_defined_threshold_unconfirmed,Male,Youth,Youth academy,Spain,Football,number of injuries per 1000 hours of exposure,days lost per 1000 hours of exposure,player-hours,source construction requires review,,"source CSV: injuryTimeLossCount, injuryIncidenceOverall, totalExposure",,998:incidence:overall:main,84,35064,2.39,2.39,2.3956194387,,,injuryTimeLossCount,injuryIncidenceOverall,,,,,,,all_injuries,incidence,2.39,,998,/Users/abdelbabiker/Desktop/GBI-DE-MVP-main/Bayesian Analysis/analysis/model-input-releases/2026-09-14-injury-candidates/standardised.csv,sensitivity,false,true,not_yet_classified,false,reviewed_see_alignment_decision,select,supported,S551:parent:994,,,,,,false,,,309,7,2014/2015 to 2017/2018 (4 consecutive seasons),,4,prospective cohort,,,,Time loss,time-loss,,Medical Staff,same type and same location as a previous injury within 2 months of final rehabilitation day,slight 1-3 d; minor 4-7 d; moderate 8-28 d; major >28 d,hip/groin,,,granular,"standardised.csv sourceDataRow 994 and child rows 995,996,997,998; exact fields: totalExposure,injuryTotalCount,injuryTimeLossCount",,,,,not_documented_in_bounded_inventory,not_individually_adjudicated,not_yet_classified,,,supported_all_injury_scope,,84,injuryTimeLossCount,,,analysis-source-context.csv,sourceDataRow,all_injuries_scope_review,,,,cohort_overlap_review | outcome_scope_review | multiple_rows_same_paper | current_session_only_not_ruled_out | time_loss_outcome_alignment_review,,,,,,supported,"The source labels the outcome time loss, but its threshold is unconfirmed. The approved protocol routes this to threshold sensitivity, not a global hold. A source-extracted rate is retained, but no count/hour pair or confidence interval is available for the numerical model route.","analysis master: source CSV: injuryTimeLossCount, injuryIncidenceOverall, totalExposure",sensitivity,select,S551,Selected named granular stratum from a verified exhaustive partition with complete alignment-supported child target coverage. The aligned parent representation is marked duplicate.,"standardised.csv sourceDataRow 994 and child rows 995,996,997,998; exact fields: totalExposure,injuryTotalCount,injuryTimeLossCount; parent sourceDataRow=994; complete alignment-supported child target coverage",994,count_and_exposure,false,,incidence|overall|all_injuries|||||,false,likelihood_and_target_selection_pending
998,S551,S551,Injury Profile of Elite Male Young Soccer Players in a Spanish Professional Soccer Club: A Prospective Study During 4 Consecutive Seasons,10.1123/jsr.2019-0113,S551,U14,match,all_injuries,time-loss,source_defined_threshold_unconfirmed,Male,Youth,Youth academy,Spain,Football,number of injuries per 1000 hours of exposure,days lost per 1000 hours of exposure,player-hours,source construction requires review,,"source CSV: injuryMatchTimeLossCount, injuryIncidenceMatch, matchExposure",,998:incidence:match:main,23,3828,6.01,6.01,6.0083594566,,,injuryMatchTimeLossCount,injuryIncidenceMatch,,,,,,,all_injuries,incidence,6.01,,998,/Users/abdelbabiker/Desktop/GBI-DE-MVP-main/Bayesian Analysis/analysis/model-input-releases/2026-09-14-injury-candidates/standardised.csv,sensitivity,false,true,not_yet_classified,false,reviewed_see_alignment_decision,select,supported,S551:parent:994,,,,,,false,,,309,7,2014/2015 to 2017/2018 (4 consecutive seasons),,4,prospective cohort,,,,Time loss,time-loss,,Medical Staff,same type and same location as a previous injury within 2 months of final rehabilitation day,slight 1-3 d; minor 4-7 d; moderate 8-28 d; major >28 d,hip/groin,,,granular,"standardised.csv sourceDataRow 994 and child rows 995,996,997,998; exact fields: totalExposure,injuryTotalCount,injuryTimeLossCount",,,,,not_documented_in_bounded_inventory,not_individually_adjudicated,not_yet_classified,,,supported_all_injury_scope,,23,injuryMatchTimeLossCount,,,analysis-source-context.csv,sourceDataRow,all_injuries_scope_review,,,,cohort_overlap_review | outcome_scope_review | multiple_rows_same_paper | current_session_only_not_ruled_out | time_loss_outcome_alignment_review,,,,,,supported,"The source labels the outcome time loss, but its threshold is unconfirmed. The approved protocol routes this to threshold sensitivity, not a global hold. A source-extracted rate is retained, but no count/hour pair or confidence interval is available for the numerical model route.","analysis master: source CSV: injuryMatchTimeLossCount, injuryIncidenceMatch, matchExposure",sensitivity,select,S551,Selected named granular stratum from a verified exhaustive partition with complete alignment-supported child target coverage. The aligned parent representation is marked duplicate.,"standardised.csv sourceDataRow 994 and child rows 995,996,997,998; exact fields: totalExposure,injuryTotalCount,injuryTimeLossCount; parent sourceDataRow=994; complete alignment-supported child target coverage",994,count_and_exposure,false,,incidence|match|all_injuries|||||,false,likelihood_and_target_selection_pending
998,S551,S551,Injury Profile of Elite Male Young Soccer Players in a Spanish Professional Soccer Club: A Prospective Study During 4 Consecutive Seasons,10.1123/jsr.2019-0113,S551,U14,training,all_injuries,time-loss,source_defined_threshold_unconfirmed,Male,Youth,Youth academy,Spain,Football,number of injuries per 1000 hours of exposure,days lost per 1000 hours of exposure,player-hours,source construction requires review,,"source CSV: injuryTrainingTimeLossCount, injuryIncidenceTraining, trainingExposure",,998:incidence:training:main,61,31236,1.95,1.95,1.9528748879,,,injuryTrainingTimeLossCount,injuryIncidenceTraining,,,,,,,all_injuries,incidence,1.95,,998,/Users/abdelbabiker/Desktop/GBI-DE-MVP-main/Bayesian Analysis/analysis/model-input-releases/2026-09-14-injury-candidates/standardised.csv,sensitivity,false,true,not_yet_classified,false,reviewed_see_alignment_decision,select,supported,S551:parent:994,,,,,,false,,,309,7,2014/2015 to 2017/2018 (4 consecutive seasons),,4,prospective cohort,,,,Time loss,time-loss,,Medical Staff,same type and same location as a previous injury within 2 months of final rehabilitation day,slight 1-3 d; minor 4-7 d; moderate 8-28 d; major >28 d,hip/groin,,,granular,"standardised.csv sourceDataRow 994 and child rows 995,996,997,998; exact fields: totalExposure,injuryTotalCount,injuryTimeLossCount",,,,,not_documented_in_bounded_inventory,not_individually_adjudicated,not_yet_classified,,,supported_all_injury_scope,,61,injuryTrainingTimeLossCount,,,analysis-source-context.csv,sourceDataRow,all_injuries_scope_review,,,,cohort_overlap_review | outcome_scope_review | multiple_rows_same_paper | current_session_only_not_ruled_out | time_loss_outcome_alignment_review,,,,,,supported,"The source labels the outcome time loss, but its threshold is unconfirmed. The approved protocol routes this to threshold sensitivity, not a global hold. A source-extracted rate is retained, but no count/hour pair or confidence interval is available for the numerical model route.","analysis master: source CSV: injuryTrainingTimeLossCount, injuryIncidenceTraining, trainingExposure",sensitivity,select,S551,Selected named granular stratum from a verified exhaustive partition with complete alignment-supported child target coverage. The aligned parent representation is marked duplicate.,"standardised.csv sourceDataRow 994 and child rows 995,996,997,998; exact fields: totalExposure,injuryTotalCount,injuryTimeLossCount; parent sourceDataRow=994; complete alignment-supported child target coverage",994,count_and_exposure,false,,incidence|training|all_injuries|||||,false,likelihood_and_target_selection_pending
999,S552,S552,The incidence and burden of time loss injury in Australian men's sub-elite football (soccer): A single season prospective cohort study,10.1016/j.jsams.2018.05.024,S552,Senior,overall,all_injuries,time-loss,source_defined_threshold_unconfirmed,Male,Senior,Semi-professional | Amateur,Australia,Football,injuries/1000 h,days lost/1000 h,player-hours,source construction requires review,,"source CSV: injuryTimeLossCount, injuryIncidenceOverall, totalExposure",,999:incidence:overall:main,1041,52127,20,20,19.970456769,,,injuryTimeLossCount,injuryIncidenceOverall,,,,,,,all_injuries,incidence,20,,999,/Users/abdelbabiker/Desktop/GBI-DE-MVP-main/Bayesian Analysis/analysis/model-input-releases/2026-09-14-injury-candidates/standardised.csv,sensitivity,false,true,not_yet_classified,false,reviewed_see_alignment_decision,select,supported,,,,,,,false,,,1049,25,"2016 season (28-34 weeks; preseason, in-season, finals)",,1,prospective cohort,,,,Time loss,time-loss,,Sports Trainer (PDC),,minimal 1-3 days; mild 4-7 days; moderate 8-28 days; severe >28 days,thigh,muscle injury/strain,hamstring muscle strain,single_or_unlinked_row,standardised.csv source row,,,,,not_documented_in_bounded_inventory,not_individually_adjudicated,not_yet_classified,,,supported_all_injury_scope,,1041,injuryTimeLossCount,,,analysis-source-context.csv,sourceDataRow,all_injuries_scope_review,,,,cohort_overlap_review | outcome_scope_review | current_session_only_not_ruled_out | time_loss_outcome_alignment_review,,,,,,supported,"The source labels the outcome time loss, but its threshold is unconfirmed. The approved protocol routes this to threshold sensitivity, not a global hold. A source-extracted rate is retained, but no count/hour pair or confidence interval is available for the numerical model route.","analysis master: source CSV: injuryTimeLossCount, injuryIncidenceOverall, totalExposure",sensitivity,select,S552,No same-paper parent or granular overlap was identified in available evidence. This selection does not claim the paper is proven independent of every external source.,standardised.csv source row,,count_and_exposure,false,,incidence|overall|all_injuries|||||,false,likelihood_and_target_selection_pending
1007,S561,S561,A four-season prospective study of muscle strain reoccurrences in a professional football club,,S561,Row 1,overall,restricted_acute_muscle_strain,time-loss - acute muscle strain,source_defined_threshold_unconfirmed,Male,Adult,Professional/international,France,Football,muscle strains per 1000 hours exposure,,hours,source construction requires review,,"source CSV: injuryTotalCount, injuryIncidenceOverall, totalExposure",,1007:incidence:overall:main,188,33432,5.63,5.63,5.6233548696,,,injuryTotalCount,injuryIncidenceOverall,,muscle strain,acute muscle strain,,,,restricted_acute_muscle_strain,incidence,5.63,,1007,/Users/abdelbabiker/Desktop/GBI-DE-MVP-main/Bayesian Analysis/analysis/model-input-releases/2026-09-14-injury-candidates/standardised.csv,sensitivity,false,true,not_yet_classified,false,reviewed_see_alignment_decision,select,supported,,,,,,,false,,,46,1,2005/2006 to 2008/2009 (4 seasons),,4,prospective cohort,,,,Time loss,time-loss - acute muscle strain,,Medical Staff,same type and same site as index injury after return to full participation,,thigh,,hamstring strain,single_or_unlinked_row,standardised.csv source row,,,,,not_documented_in_bounded_inventory,not_individually_adjudicated,not_yet_classified,,,supported_restricted_outcome_parent_with_source_confirmed_numeric_information,,188,injuryTotalCount,,,analysis-source-context.csv,sourceDataRow,muscle_scope_review,,Muscle,,cohort_overlap_review | outcome_scope_review | current_session_only_not_ruled_out | time_loss_outcome_alignment_review,,,,,,supported,The frozen master retains a direct observed injury count and player-hour denominator for this source-confirmed restricted outcome. The matching-pair audit establishes that the generic parent and descriptor aliases are the same clinical target; the parent preserves the count/hour information. The time-loss threshold route is retained from the source definition.,"source CSV: injuryTotalCount, injuryIncidenceOverall, totalExposure; /Users/abdelbabiker/Desktop/GBI-DE-MVP-main/Bayesian Analysis/analysis/model-input-releases/2026-09-14-injury-candidates/standardised.csv sourceDataRow=1007; matching-overall-category-adjudication.csv: title/definition verifies the parent and descriptor alias as the same restricted outcome",sensitivity,select,S561,"Selected source count/hour or days/hour representation. The alignment pair review confirms the same outcome, but each descriptor-rich alternative lacks compatible quantitative coverage.",matching-overall-category-adjudication.csv; analysis master paper_title and time_loss_definition; equality deliberately not used as evidence; complete quantitative detail coverage absent,1007,count_and_exposure,false,,incidence|overall|restricted_acute_muscle_strain||muscle strain|acute muscle strain||,false,likelihood_and_target_selection_pending
1007,S561,S561,A four-season prospective study of muscle strain reoccurrences in a professional football club,,S561,Row 1,match,restricted_acute_muscle_strain,time-loss - acute muscle strain,source_defined_threshold_unconfirmed,Male,Adult,Professional/international,France,Football,muscle strains per 1000 hours exposure,,hours,source construction requires review,,"source CSV: injuryMatchCount, injuryIncidenceMatch, matchExposure",,1007:incidence:match:main,74,3548,20.86,20.86,20.8568207441,,,injuryMatchCount,injuryIncidenceMatch,,muscle strain,acute muscle strain,,,,restricted_acute_muscle_strain,incidence,20.86,,1007,/Users/abdelbabiker/Desktop/GBI-DE-MVP-main/Bayesian Analysis/analysis/model-input-releases/2026-09-14-injury-candidates/standardised.csv,sensitivity,false,true,not_yet_classified,false,reviewed_see_alignment_decision,select,supported,,,,,,,false,,,46,1,2005/2006 to 2008/2009 (4 seasons),,4,prospective cohort,,,,Time loss,time-loss - acute muscle strain,,Medical Staff,same type and same site as index injury after return to full participation,,thigh,,hamstring strain,single_or_unlinked_row,standardised.csv source row,,,,,not_documented_in_bounded_inventory,not_individually_adjudicated,not_yet_classified,,,supported_restricted_scope_from_sole_time_loss_definition,,74,injuryMatchCount,,,analysis-source-context.csv,sourceDataRow,muscle_scope_review,,Muscle,,cohort_overlap_review | outcome_scope_review | current_session_only_not_ruled_out | time_loss_outcome_alignment_review,,,,,,supported,"The source labels the outcome time loss, but its threshold is unconfirmed. The approved protocol routes this to threshold sensitivity, not a global hold. A source-extracted rate is retained, but no count/hour pair or confidence interval is available for the numerical model route.","analysis master: source CSV: injuryMatchCount, injuryIncidenceMatch, matchExposure",sensitivity,select,S561,No same-paper parent or granular overlap was identified in available evidence. This selection does not claim the paper is proven independent of every external source.,standardised.csv source row,,count_and_exposure,false,,incidence|match|restricted_acute_muscle_strain||muscle strain|acute muscle strain||,false,likelihood_and_target_selection_pending
1007,S561,S561,A four-season prospective study of muscle strain reoccurrences in a professional football club,,S561,Row 1,training,restricted_acute_muscle_strain,time-loss - acute muscle strain,source_defined_threshold_unconfirmed,Male,Adult,Professional/international,France,Football,muscle strains per 1000 hours exposure,,hours,source construction requires review,,"source CSV: injuryTrainingCount, injuryIncidenceTraining, trainingExposure",,1007:incidence:training:main,114,29884,3.81,3.81,3.8147503681,,,injuryTrainingCount,injuryIncidenceTraining,,muscle strain,acute muscle strain,,,,restricted_acute_muscle_strain,incidence,3.81,,1007,/Users/abdelbabiker/Desktop/GBI-DE-MVP-main/Bayesian Analysis/analysis/model-input-releases/2026-09-14-injury-candidates/standardised.csv,sensitivity,false,true,not_yet_classified,false,reviewed_see_alignment_decision,select,supported,,,,,,,false,,,46,1,2005/2006 to 2008/2009 (4 seasons),,4,prospective cohort,,,,Time loss,time-loss - acute muscle strain,,Medical Staff,same type and same site as index injury after return to full participation,,thigh,,hamstring strain,single_or_unlinked_row,standardised.csv source row,,,,,not_documented_in_bounded_inventory,not_individually_adjudicated,not_yet_classified,,,supported_restricted_scope_from_sole_time_loss_definition,,114,injuryTrainingCount,,,analysis-source-context.csv,sourceDataRow,muscle_scope_review,,Muscle,,cohort_overlap_review | outcome_scope_review | current_session_only_not_ruled_out | time_loss_outcome_alignment_review,,,,,,supported,"The source labels the outcome time loss, but its threshold is unconfirmed. The approved protocol routes this to threshold sensitivity, not a global hold. A source-extracted rate is retained, but no count/hour pair or confidence interval is available for the numerical model route.","analysis master: source CSV: injuryTrainingCount, injuryIncidenceTraining, trainingExposure",sensitivity,select,S561,No same-paper parent or granular overlap was identified in available evidence. This selection does not claim the paper is proven independent of every external source.,standardised.csv source row,,count_and_exposure,false,,incidence|training|restricted_acute_muscle_strain||muscle strain|acute muscle strain||,false,likelihood_and_target_selection_pending
1017,S583,S583,"Injuries in Women,s soccer: A 1-year all players prospective field study of the Women's bundesliga (German Premier League)",10.1097/jsm.0b013e3181e78e33,S583,Row 1,overall,all_injuries,time-loss,source_defined_threshold_unconfirmed,Female,Youth | Adult,Professional/international,Germany,Football,injuries per 1000 hours of playing,,hours,source construction requires review,,"source CSV: injuryTotalCount, injuryIncidenceOverall, totalExposure",,1017:incidence:overall:main,246,75438,3.3,3.3,3.2609560169,,,injuryTotalCount,injuryIncidenceOverall,,,,,,,all_injuries,incidence,3.3,,1017,/Users/abdelbabiker/Desktop/GBI-DE-MVP-main/Bayesian Analysis/analysis/model-input-releases/2026-09-14-injury-candidates/standardised.csv,sensitivity,false,true,not_yet_classified,false,reviewed_see_alignment_decision,select,supported,,,,,,,false,22.8,,254,12,1 outdoor season,,,prospective cohort,,,,Time loss,time-loss,,Medical staff,,,knee,sprained ankle,,single_or_unlinked_row,standardised.csv source row,,,,,not_documented_in_bounded_inventory,not_individually_adjudicated,not_yet_classified,,,supported_all_injury_scope,,246,injuryTotalCount,,,analysis-source-context.csv,sourceDataRow,all_injuries_scope_review,,,,cohort_overlap_review | outcome_scope_review | current_session_only_not_ruled_out | time_loss_outcome_alignment_review,,,,,,supported,"The source labels the outcome time loss, but its threshold is unconfirmed. The approved protocol routes this to threshold sensitivity, not a global hold. A source-extracted rate is retained, but no count/hour pair or confidence interval is available for the numerical model route.","analysis master: source CSV: injuryTotalCount, injuryIncidenceOverall, totalExposure",sensitivity,select,S583,No same-paper parent or granular overlap was identified in available evidence. This selection does not claim the paper is proven independent of every external source.,standardised.csv source row,,count_and_exposure,false,,incidence|overall|all_injuries|||||,false,likelihood_and_target_selection_pending
1017,S583,S583,"Injuries in Women,s soccer: A 1-year all players prospective field study of the Women's bundesliga (German Premier League)",10.1097/jsm.0b013e3181e78e33,S583,Row 1,match,all_injuries,time-loss,source_defined_threshold_unconfirmed,Female,Youth | Adult,Professional/international,Germany,Football,injuries per 1000 hours of playing,,hours,source construction requires review,,"source CSV: injuryMatchCount, injuryIncidenceMatch, matchExposure",,1017:incidence:match:main,155,8382,18.5,18.5,18.492006681,,,injuryMatchCount,injuryIncidenceMatch,,,,,,,all_injuries,incidence,18.5,,1017,/Users/abdelbabiker/Desktop/GBI-DE-MVP-main/Bayesian Analysis/analysis/model-input-releases/2026-09-14-injury-candidates/standardised.csv,sensitivity,false,true,not_yet_classified,false,reviewed_see_alignment_decision,select,supported,,,,,,,false,22.8,,254,12,1 outdoor season,,,prospective cohort,,,,Time loss,time-loss,,Medical staff,,,knee,sprained ankle,,single_or_unlinked_row,standardised.csv source row,,,,,not_documented_in_bounded_inventory,not_individually_adjudicated,not_yet_classified,,,supported_all_injury_scope,,155,injuryMatchCount,,,analysis-source-context.csv,sourceDataRow,all_injuries_scope_review,,,,cohort_overlap_review | outcome_scope_review | current_session_only_not_ruled_out | time_loss_outcome_alignment_review,,,,,,supported,"The source labels the outcome time loss, but its threshold is unconfirmed. The approved protocol routes this to threshold sensitivity, not a global hold. A source-extracted rate is retained, but no count/hour pair or confidence interval is available for the numerical model route.","analysis master: source CSV: injuryMatchCount, injuryIncidenceMatch, matchExposure",sensitivity,select,S583,No same-paper parent or granular overlap was identified in available evidence. This selection does not claim the paper is proven independent of every external source.,standardised.csv source row,,count_and_exposure,false,,incidence|match|all_injuries|||||,false,likelihood_and_target_selection_pending
1017,S583,S583,"Injuries in Women,s soccer: A 1-year all players prospective field study of the Women's bundesliga (German Premier League)",10.1097/jsm.0b013e3181e78e33,S583,Row 1,training,all_injuries,time-loss,source_defined_threshold_unconfirmed,Female,Youth | Adult,Professional/international,Germany,Football,injuries per 1000 hours of playing,,hours,source construction requires review,,"source CSV: injuryTrainingCount, injuryIncidenceTraining, trainingExposure",,1017:incidence:training:main,91,67056,1.4,1.4,1.3570746838,,,injuryTrainingCount,injuryIncidenceTraining,,,,,,,all_injuries,incidence,1.4,,1017,/Users/abdelbabiker/Desktop/GBI-DE-MVP-main/Bayesian Analysis/analysis/model-input-releases/2026-09-14-injury-candidates/standardised.csv,sensitivity,false,true,not_yet_classified,false,reviewed_see_alignment_decision,select,supported,,,,,,,false,22.8,,254,12,1 outdoor season,,,prospective cohort,,,,Time loss,time-loss,,Medical staff,,,knee,sprained ankle,,single_or_unlinked_row,standardised.csv source row,,,,,not_documented_in_bounded_inventory,not_individually_adjudicated,not_yet_classified,,,supported_all_injury_scope,,91,injuryTrainingCount,,,analysis-source-context.csv,sourceDataRow,all_injuries_scope_review,,,,cohort_overlap_review | outcome_scope_review | current_session_only_not_ruled_out | time_loss_outcome_alignment_review,,,,,,supported,"The source labels the outcome time loss, but its threshold is unconfirmed. The approved protocol routes this to threshold sensitivity, not a global hold. A source-extracted rate is retained, but no count/hour pair or confidence interval is available for the numerical model route.","analysis master: source CSV: injuryTrainingCount, injuryIncidenceTraining, trainingExposure",sensitivity,select,S583,No same-paper parent or granular overlap was identified in available evidence. This selection does not claim the paper is proven independent of every external source.,standardised.csv source row,,count_and_exposure,false,,incidence|training|all_injuries|||||,false,likelihood_and_target_selection_pending
1029,S592,S592,Soccer injuries among elite female players,,S592,Row 1,overall,all_injuries,time-loss,source_defined_threshold_unconfirmed,Female,Adult,Amateur,Sweden,Football,per 1000 player-hours,,player-hours,source construction requires review,,"source CSV: injuryTotalCount, injuryIncidenceOverall, totalExposure",,1029:incidence:overall:main,78,6500,12,12,12,,,injuryTotalCount,injuryIncidenceOverall,,,,,,,all_injuries,incidence,12,,1029,/Users/abdelbabiker/Desktop/GBI-DE-MVP-main/Bayesian Analysis/analysis/model-input-releases/2026-09-14-injury-candidates/standardised.csv,sensitivity,false,true,not_yet_classified,false,reviewed_see_alignment_decision,select,supported,,,,,,,false,21,,41,2,1 year,,1,prospective cohort,,,,Time loss,time-loss,,Medical Staff,,minor <1 week; moderate 1 week-1 month; major >1 month,knee or ankle,,ankle sprain,single_or_unlinked_row,standardised.csv source row,,,,,not_documented_in_bounded_inventory,not_individually_adjudicated,not_yet_classified,,,supported_all_injury_scope,,78,injuryTotalCount,,,analysis-source-context.csv,sourceDataRow,all_injuries_scope_review,,,,cohort_overlap_review | outcome_scope_review | current_session_only_not_ruled_out | time_loss_outcome_alignment_review,,,,,,supported,"The source labels the outcome time loss, but its threshold is unconfirmed. The approved protocol routes this to threshold sensitivity, not a global hold. A source-extracted rate is retained, but no count/hour pair or confidence interval is available for the numerical model route.","analysis master: source CSV: injuryTotalCount, injuryIncidenceOverall, totalExposure",sensitivity,select,S592,No same-paper parent or granular overlap was identified in available evidence. This selection does not claim the paper is proven independent of every external source.,standardised.csv source row,,count_and_exposure,false,,incidence|overall|all_injuries|||||,false,likelihood_and_target_selection_pending
1030,S593,S593,Soccer injuries in Iceland,,S593,Row 1,overall,all_injuries,time-loss,source_defined_threshold_unconfirmed,Male,Adult,Elite/sub-elite,Iceland,Football,per 1000 player-hours,,player-hours,source construction requires review,,"source CSV: injuryTotalCount, injuryIncidenceOverall, totalExposure",,1030:incidence:overall:main,85,6855,12.3997082422,,12.3997082422,,,injuryTotalCount,injuryIncidenceOverall,,,,,,,all_injuries,incidence,12.3997082422,,1030,/Users/abdelbabiker/Desktop/GBI-DE-MVP-main/Bayesian Analysis/analysis/model-input-releases/2026-09-14-injury-candidates/standardised.csv,sensitivity,false,true,not_yet_classified,false,reviewed_see_alignment_decision,select,supported,,,count_divided_by_hours,,,,false,25,,84,5,1991 season (April 1-September 18),,1,prospective cohort,,,,Time loss,time-loss,,Medical Staff or Coach,same type and location after previous injury,<1 week; 1-2 weeks; 2-4 weeks; >4 weeks,lower limb,muscle/tendon,hamstring strain,single_or_unlinked_row,standardised.csv source row,,,,,not_documented_in_bounded_inventory,not_individually_adjudicated,not_yet_classified,,,supported_all_injury_scope,,85,injuryTotalCount,,,analysis-source-context.csv,sourceDataRow,all_injuries_scope_review,,,,cohort_overlap_review | outcome_scope_review | current_session_only_not_ruled_out | time_loss_outcome_alignment_review,,,,,,supported,"The source labels the outcome time loss, but its threshold is unconfirmed. The approved protocol routes this to threshold sensitivity, not a global hold. The saved extraction has an aligned count and player-hour denominator.","analysis master: source CSV: injuryTotalCount, injuryIncidenceOverall, totalExposure",sensitivity,select,S593,No same-paper parent or granular overlap was identified in available evidence. This selection does not claim the paper is proven independent of every external source.,standardised.csv source row,,count_and_exposure,false,,incidence|overall|all_injuries|||||,false,likelihood_and_target_selection_pending
