sourceDataRow,paper_id,source_study_id,paper_title,paper_doi,cohort_family,population_label,setting,outcome_scope,time_loss_definition,time_loss_threshold,sex,age_category,playing_level,geography,discipline,source_incidence_definition,source_burden_definition,source_exposure_unit,exposure_construction,source_notes,source_evidence,rate_sd,observation_id,injury_count,exposure_player_hours,rate_per_1000_player_hours,reported_rate_per_1000,calculated_rate_per_1000,ci95_lower,ci95_upper,source_count_field,source_rate_field,injury_location,tissue_type,injury_diagnosis,onset,player_position,laterality,outcome_target,metric,incidence_per_1000_player_hours,burden_days_per_1000_player_hours,source_context_row,source_context_csv,analysis_route,primary_model_eligible,sensitivity_definition,sensitivity_estimated_exposure,sensitivity_rounded_reconstruction,scope_verification,overlap_verification,metric_alignment_verification,source_parent_id,duplicate_of,arithmetic_method,inferred_exposure_player_hours,inferred_injury_count_estimate,rounding_assumption,inference_usable_for_count_likelihood,meanAge,ageRange,sampleSizePlayers,numberOfTeams,observationDuration,dataCollectionPeriod,numberOfSeasons,studyDesign,trialArm,randomisedControlledTrial,geneticGroup,injuryDefinition,injuryDefinitionDescription,exposureDefinitionDescription,mechanismReportingDescription,recurrenceDefinitionDescription,severityDefinitionDescription,source_context_injuryMostCommonLocation,source_context_injuryMostCommonType,source_context_injuryMostCommonDiagnosis,population_role,population_partition_evidence,outcome_coverage_restriction,exposure_method_evidence,exposure_method_categories,exposure_method_details,standard_90_minute_pitch_formula,exposure_method_adjudication,exposure_method_sensitivity_only,historical_source_family_role,historical_source_family_evidence,descriptor_status,days_lost,candidate_injury_count,candidate_source_count_field,metric_correction_reason,metric_correction_evidence,release_context_csv,release_context_join_key,candidate_outcome_scope,candidate_injury_location,candidate_tissue_type,candidate_injury_diagnosis,candidate_review_flags,reported_rate_alignment,reported_time_loss_rate_per_1000,calculated_crude_count_rate_per_1000,published_rate_method,prefit_gate,alignment_decision,alignment_reason,alignment_evidence,threshold_analysis_route,overlap_selection,overlap_family,overlap_reason,overlap_evidence,selected_parent_id,sampling_information_route,reverse_exposure_supported,reverse_exposure_evidence,analysis_target_key,main_scientific_input_selected,model_readiness
852,S4800,S4800,Incidence of Hamstring Injury and Analysis of Risk Factors for Reinjury in Japanese Professional Football Players.,10.1177/23259671251391776,S4800,2015,training,restricted_MRI_confirmed_hamstring_injury_4day_absence,time loss [MRI-confirmed hamstring injury causing ≥4 days' absence from team training],explicit_restriction_in_source_text,Male,Senior,Professional/international,Japan,Football,per 1000 player-hours,,player-hours,source construction requires review,,"source CSV: injuryTrainingCount, injuryIncidenceTraining, trainingExposure",,852:incidence:training:main,2,9188,0.22,0.22,0.2176752286,,,injuryTrainingCount,injuryIncidenceTraining,thigh,muscle injury,MRI-confirmed hamstring injury,,,,restricted_MRI_confirmed_hamstring_injury_4day_absence,incidence,0.22,,852,/Users/abdelbabiker/Desktop/GBI-DE-MVP-main/Bayesian Analysis/analysis/model-input-releases/2026-09-14-injury-candidates/standardised.csv,main,false,false,not_yet_classified,false,reviewed_see_alignment_decision,select,supported,S4800:parent:849,,,,,,false,,,34,1,2015,,6,retrospective cohort study(prospective data),,,,Time loss,time loss [MRI-confirmed hamstring injury causing ≥4 days' absence from team training],,Medical Staff (club doctor),subsequent injury at the same location before return to complete play or within 2 months after return to complete play,,,,,granular,"standardised.csv sourceDataRow 849 and child rows 850,851,852,853,854,855; exact fields: sampleSizePlayers,totalExposure,injuryTotalCount",,,,,not_documented_in_bounded_inventory,not_individually_adjudicated,not_yet_classified,,,supported_restricted_scope_from_sole_time_loss_definition,,2,injuryTrainingCount,,,analysis-source-context.csv,sourceDataRow,hamstring_scope_review,,,hamstring,cohort_overlap_review | outcome_scope_review | multiple_rows_same_paper | time_loss_outcome_alignment_review,,,,,,supported,"The saved source wording gives a time-loss restriction or threshold. The study uses a sole time-loss definition, which applies to this reported detailed rate; no conflicting source-context flag is retained.","analysis master: source CSV: injuryTrainingCount, injuryIncidenceTraining, trainingExposure",main,select,S4800,Selected named granular stratum from a verified exhaustive partition with complete alignment-supported child target coverage. The aligned parent representation is marked duplicate.,"standardised.csv sourceDataRow 849 and child rows 850,851,852,853,854,855; exact fields: sampleSizePlayers,totalExposure,injuryTotalCount; parent sourceDataRow=849; complete alignment-supported child target coverage",849,count_and_exposure,false,,incidence|training|restricted_MRI_confirmed_hamstring_injury_4day_absence|thigh|muscle injury|MRI-confirmed hamstring injury||,true,likelihood_and_target_selection_pending
853,S4800,S4800,Incidence of Hamstring Injury and Analysis of Risk Factors for Reinjury in Japanese Professional Football Players.,10.1177/23259671251391776,S4800,2016,overall,restricted_MRI_confirmed_hamstring_injury_4day_absence,time loss [MRI-confirmed hamstring injury causing ≥4 days' absence from team training],explicit_restriction_in_source_text,Male,Senior,Professional/international,Japan,Football,per 1000 player-hours,,player-hours,source construction requires review,,"source CSV: injuryTotalCount, injuryIncidenceOverall, totalExposure",,853:incidence:overall:main,10,12549,0.8,0.8,0.7968762451,,,injuryTotalCount,injuryIncidenceOverall,thigh,muscle injury,MRI-confirmed hamstring injury,,,,restricted_MRI_confirmed_hamstring_injury_4day_absence,incidence,0.8,,853,/Users/abdelbabiker/Desktop/GBI-DE-MVP-main/Bayesian Analysis/analysis/model-input-releases/2026-09-14-injury-candidates/standardised.csv,main,false,false,not_yet_classified,false,reviewed_see_alignment_decision,select,supported,S4800:parent:849,,,,,,false,,,32,1,2016,,6,retrospective cohort study(prospective data),,,,Time loss,time loss [MRI-confirmed hamstring injury causing ≥4 days' absence from team training],,Medical Staff (club doctor),subsequent injury at the same location before return to complete play or within 2 months after return to complete play,,,,,granular,"standardised.csv sourceDataRow 849 and child rows 850,851,852,853,854,855; exact fields: sampleSizePlayers,totalExposure,injuryTotalCount",,,,,not_documented_in_bounded_inventory,not_individually_adjudicated,not_yet_classified,,,supported_restricted_outcome_parent_with_source_confirmed_numeric_information,,10,injuryTotalCount,,,analysis-source-context.csv,sourceDataRow,hamstring_scope_review,,,hamstring,cohort_overlap_review | outcome_scope_review | multiple_rows_same_paper | time_loss_outcome_alignment_review,,,,,,supported,The frozen master retains a direct observed injury count and player-hour denominator for this source-confirmed restricted outcome. The matching-pair audit establishes that the generic parent and descriptor aliases are the same clinical target; the parent preserves the count/hour information. The time-loss threshold route is retained from the source definition.,"source CSV: injuryTotalCount, injuryIncidenceOverall, totalExposure; /Users/abdelbabiker/Desktop/GBI-DE-MVP-main/Bayesian Analysis/analysis/model-input-releases/2026-09-14-injury-candidates/standardised.csv sourceDataRow=853; matching-overall-category-adjudication.csv: title/definition verifies the parent and descriptor alias as the same restricted outcome",main,select,S4800,"Selected source count/hour or days/hour representation. The alignment pair review confirms the same outcome, but each descriptor-rich alternative lacks compatible quantitative coverage.",matching-overall-category-adjudication.csv; analysis master paper_title and time_loss_definition; equality deliberately not used as evidence; complete quantitative detail coverage absent,853,count_and_exposure,false,,incidence|overall|restricted_MRI_confirmed_hamstring_injury_4day_absence|thigh|muscle injury|MRI-confirmed hamstring injury||,true,likelihood_and_target_selection_pending
853,S4800,S4800,Incidence of Hamstring Injury and Analysis of Risk Factors for Reinjury in Japanese Professional Football Players.,10.1177/23259671251391776,S4800,2016,match,restricted_MRI_confirmed_hamstring_injury_4day_absence,time loss [MRI-confirmed hamstring injury causing ≥4 days' absence from team training],explicit_restriction_in_source_text,Male,Senior,Professional/international,Japan,Football,per 1000 player-hours,,player-hours,source construction requires review,,"source CSV: injuryMatchCount, injuryIncidenceMatch, matchExposure",,853:incidence:match:main,6,1557,3.85,3.85,3.8535645472,,,injuryMatchCount,injuryIncidenceMatch,thigh,muscle injury,MRI-confirmed hamstring injury,,,,restricted_MRI_confirmed_hamstring_injury_4day_absence,incidence,3.85,,853,/Users/abdelbabiker/Desktop/GBI-DE-MVP-main/Bayesian Analysis/analysis/model-input-releases/2026-09-14-injury-candidates/standardised.csv,main,false,false,not_yet_classified,false,reviewed_see_alignment_decision,select,supported,S4800:parent:849,,,,,,false,,,32,1,2016,,6,retrospective cohort study(prospective data),,,,Time loss,time loss [MRI-confirmed hamstring injury causing ≥4 days' absence from team training],,Medical Staff (club doctor),subsequent injury at the same location before return to complete play or within 2 months after return to complete play,,,,,granular,"standardised.csv sourceDataRow 849 and child rows 850,851,852,853,854,855; exact fields: sampleSizePlayers,totalExposure,injuryTotalCount",,,,,not_documented_in_bounded_inventory,not_individually_adjudicated,not_yet_classified,,,supported_restricted_scope_from_sole_time_loss_definition,,6,injuryMatchCount,,,analysis-source-context.csv,sourceDataRow,hamstring_scope_review,,,hamstring,cohort_overlap_review | outcome_scope_review | multiple_rows_same_paper | time_loss_outcome_alignment_review,,,,,,supported,"The saved source wording gives a time-loss restriction or threshold. The study uses a sole time-loss definition, which applies to this reported detailed rate; no conflicting source-context flag is retained.","analysis master: source CSV: injuryMatchCount, injuryIncidenceMatch, matchExposure",main,select,S4800,Selected named granular stratum from a verified exhaustive partition with complete alignment-supported child target coverage. The aligned parent representation is marked duplicate.,"standardised.csv sourceDataRow 849 and child rows 850,851,852,853,854,855; exact fields: sampleSizePlayers,totalExposure,injuryTotalCount; parent sourceDataRow=849; complete alignment-supported child target coverage",849,count_and_exposure,false,,incidence|match|restricted_MRI_confirmed_hamstring_injury_4day_absence|thigh|muscle injury|MRI-confirmed hamstring injury||,true,likelihood_and_target_selection_pending
853,S4800,S4800,Incidence of Hamstring Injury and Analysis of Risk Factors for Reinjury in Japanese Professional Football Players.,10.1177/23259671251391776,S4800,2016,training,restricted_MRI_confirmed_hamstring_injury_4day_absence,time loss [MRI-confirmed hamstring injury causing ≥4 days' absence from team training],explicit_restriction_in_source_text,Male,Senior,Professional/international,Japan,Football,per 1000 player-hours,,player-hours,source construction requires review,,"source CSV: injuryTrainingCount, injuryIncidenceTraining, trainingExposure",,853:incidence:training:main,4,10992,0.36,0.36,0.3639010189,,,injuryTrainingCount,injuryIncidenceTraining,thigh,muscle injury,MRI-confirmed hamstring injury,,,,restricted_MRI_confirmed_hamstring_injury_4day_absence,incidence,0.36,,853,/Users/abdelbabiker/Desktop/GBI-DE-MVP-main/Bayesian Analysis/analysis/model-input-releases/2026-09-14-injury-candidates/standardised.csv,main,false,false,not_yet_classified,false,reviewed_see_alignment_decision,select,supported,S4800:parent:849,,,,,,false,,,32,1,2016,,6,retrospective cohort study(prospective data),,,,Time loss,time loss [MRI-confirmed hamstring injury causing ≥4 days' absence from team training],,Medical Staff (club doctor),subsequent injury at the same location before return to complete play or within 2 months after return to complete play,,,,,granular,"standardised.csv sourceDataRow 849 and child rows 850,851,852,853,854,855; exact fields: sampleSizePlayers,totalExposure,injuryTotalCount",,,,,not_documented_in_bounded_inventory,not_individually_adjudicated,not_yet_classified,,,supported_restricted_scope_from_sole_time_loss_definition,,4,injuryTrainingCount,,,analysis-source-context.csv,sourceDataRow,hamstring_scope_review,,,hamstring,cohort_overlap_review | outcome_scope_review | multiple_rows_same_paper | time_loss_outcome_alignment_review,,,,,,supported,"The saved source wording gives a time-loss restriction or threshold. The study uses a sole time-loss definition, which applies to this reported detailed rate; no conflicting source-context flag is retained.","analysis master: source CSV: injuryTrainingCount, injuryIncidenceTraining, trainingExposure",main,select,S4800,Selected named granular stratum from a verified exhaustive partition with complete alignment-supported child target coverage. The aligned parent representation is marked duplicate.,"standardised.csv sourceDataRow 849 and child rows 850,851,852,853,854,855; exact fields: sampleSizePlayers,totalExposure,injuryTotalCount; parent sourceDataRow=849; complete alignment-supported child target coverage",849,count_and_exposure,false,,incidence|training|restricted_MRI_confirmed_hamstring_injury_4day_absence|thigh|muscle injury|MRI-confirmed hamstring injury||,true,likelihood_and_target_selection_pending
854,S4800,S4800,Incidence of Hamstring Injury and Analysis of Risk Factors for Reinjury in Japanese Professional Football Players.,10.1177/23259671251391776,S4800,2017,overall,restricted_MRI_confirmed_hamstring_injury_4day_absence,time loss [MRI-confirmed hamstring injury causing ≥4 days' absence from team training],explicit_restriction_in_source_text,Male,Senior,Professional/international,Japan,Football,per 1000 player-hours,,player-hours,source construction requires review,,"source CSV: injuryTotalCount, injuryIncidenceOverall, totalExposure",,854:incidence:overall:main,10,11437,0.87,0.87,0.8743551631,,,injuryTotalCount,injuryIncidenceOverall,thigh,muscle injury,MRI-confirmed hamstring injury,,,,restricted_MRI_confirmed_hamstring_injury_4day_absence,incidence,0.87,,854,/Users/abdelbabiker/Desktop/GBI-DE-MVP-main/Bayesian Analysis/analysis/model-input-releases/2026-09-14-injury-candidates/standardised.csv,main,false,false,not_yet_classified,false,reviewed_see_alignment_decision,select,supported,S4800:parent:849,,,,,,false,,,36,1,2017,,6,retrospective cohort study(prospective data),,,,Time loss,time loss [MRI-confirmed hamstring injury causing ≥4 days' absence from team training],,Medical Staff (club doctor),subsequent injury at the same location before return to complete play or within 2 months after return to complete play,,,,,granular,"standardised.csv sourceDataRow 849 and child rows 850,851,852,853,854,855; exact fields: sampleSizePlayers,totalExposure,injuryTotalCount",,,,,not_documented_in_bounded_inventory,not_individually_adjudicated,not_yet_classified,,,supported_restricted_outcome_parent_with_source_confirmed_numeric_information,,10,injuryTotalCount,,,analysis-source-context.csv,sourceDataRow,hamstring_scope_review,,,hamstring,cohort_overlap_review | outcome_scope_review | multiple_rows_same_paper | time_loss_outcome_alignment_review,,,,,,supported,The frozen master retains a direct observed injury count and player-hour denominator for this source-confirmed restricted outcome. The matching-pair audit establishes that the generic parent and descriptor aliases are the same clinical target; the parent preserves the count/hour information. The time-loss threshold route is retained from the source definition.,"source CSV: injuryTotalCount, injuryIncidenceOverall, totalExposure; /Users/abdelbabiker/Desktop/GBI-DE-MVP-main/Bayesian Analysis/analysis/model-input-releases/2026-09-14-injury-candidates/standardised.csv sourceDataRow=854; matching-overall-category-adjudication.csv: title/definition verifies the parent and descriptor alias as the same restricted outcome",main,select,S4800,"Selected source count/hour or days/hour representation. The alignment pair review confirms the same outcome, but each descriptor-rich alternative lacks compatible quantitative coverage.",matching-overall-category-adjudication.csv; analysis master paper_title and time_loss_definition; equality deliberately not used as evidence; complete quantitative detail coverage absent,854,count_and_exposure,false,,incidence|overall|restricted_MRI_confirmed_hamstring_injury_4day_absence|thigh|muscle injury|MRI-confirmed hamstring injury||,true,likelihood_and_target_selection_pending
854,S4800,S4800,Incidence of Hamstring Injury and Analysis of Risk Factors for Reinjury in Japanese Professional Football Players.,10.1177/23259671251391776,S4800,2017,match,restricted_MRI_confirmed_hamstring_injury_4day_absence,time loss [MRI-confirmed hamstring injury causing ≥4 days' absence from team training],explicit_restriction_in_source_text,Male,Senior,Professional/international,Japan,Football,per 1000 player-hours,,player-hours,source construction requires review,,"source CSV: injuryMatchCount, injuryIncidenceMatch, matchExposure",,854:incidence:match:main,7,1485,4.71,4.71,4.7138047138,,,injuryMatchCount,injuryIncidenceMatch,thigh,muscle injury,MRI-confirmed hamstring injury,,,,restricted_MRI_confirmed_hamstring_injury_4day_absence,incidence,4.71,,854,/Users/abdelbabiker/Desktop/GBI-DE-MVP-main/Bayesian Analysis/analysis/model-input-releases/2026-09-14-injury-candidates/standardised.csv,main,false,false,not_yet_classified,false,reviewed_see_alignment_decision,select,supported,S4800:parent:849,,,,,,false,,,36,1,2017,,6,retrospective cohort study(prospective data),,,,Time loss,time loss [MRI-confirmed hamstring injury causing ≥4 days' absence from team training],,Medical Staff (club doctor),subsequent injury at the same location before return to complete play or within 2 months after return to complete play,,,,,granular,"standardised.csv sourceDataRow 849 and child rows 850,851,852,853,854,855; exact fields: sampleSizePlayers,totalExposure,injuryTotalCount",,,,,not_documented_in_bounded_inventory,not_individually_adjudicated,not_yet_classified,,,supported_restricted_scope_from_sole_time_loss_definition,,7,injuryMatchCount,,,analysis-source-context.csv,sourceDataRow,hamstring_scope_review,,,hamstring,cohort_overlap_review | outcome_scope_review | multiple_rows_same_paper | time_loss_outcome_alignment_review,,,,,,supported,"The saved source wording gives a time-loss restriction or threshold. The study uses a sole time-loss definition, which applies to this reported detailed rate; no conflicting source-context flag is retained.","analysis master: source CSV: injuryMatchCount, injuryIncidenceMatch, matchExposure",main,select,S4800,Selected named granular stratum from a verified exhaustive partition with complete alignment-supported child target coverage. The aligned parent representation is marked duplicate.,"standardised.csv sourceDataRow 849 and child rows 850,851,852,853,854,855; exact fields: sampleSizePlayers,totalExposure,injuryTotalCount; parent sourceDataRow=849; complete alignment-supported child target coverage",849,count_and_exposure,false,,incidence|match|restricted_MRI_confirmed_hamstring_injury_4day_absence|thigh|muscle injury|MRI-confirmed hamstring injury||,true,likelihood_and_target_selection_pending
854,S4800,S4800,Incidence of Hamstring Injury and Analysis of Risk Factors for Reinjury in Japanese Professional Football Players.,10.1177/23259671251391776,S4800,2017,training,restricted_MRI_confirmed_hamstring_injury_4day_absence,time loss [MRI-confirmed hamstring injury causing ≥4 days' absence from team training],explicit_restriction_in_source_text,Male,Senior,Professional/international,Japan,Football,per 1000 player-hours,,player-hours,source construction requires review,,"source CSV: injuryTrainingCount, injuryIncidenceTraining, trainingExposure",,854:incidence:training:main,3,9952,0.3,0.3,0.3014469453,,,injuryTrainingCount,injuryIncidenceTraining,thigh,muscle injury,MRI-confirmed hamstring injury,,,,restricted_MRI_confirmed_hamstring_injury_4day_absence,incidence,0.3,,854,/Users/abdelbabiker/Desktop/GBI-DE-MVP-main/Bayesian Analysis/analysis/model-input-releases/2026-09-14-injury-candidates/standardised.csv,main,false,false,not_yet_classified,false,reviewed_see_alignment_decision,select,supported,S4800:parent:849,,,,,,false,,,36,1,2017,,6,retrospective cohort study(prospective data),,,,Time loss,time loss [MRI-confirmed hamstring injury causing ≥4 days' absence from team training],,Medical Staff (club doctor),subsequent injury at the same location before return to complete play or within 2 months after return to complete play,,,,,granular,"standardised.csv sourceDataRow 849 and child rows 850,851,852,853,854,855; exact fields: sampleSizePlayers,totalExposure,injuryTotalCount",,,,,not_documented_in_bounded_inventory,not_individually_adjudicated,not_yet_classified,,,supported_restricted_scope_from_sole_time_loss_definition,,3,injuryTrainingCount,,,analysis-source-context.csv,sourceDataRow,hamstring_scope_review,,,hamstring,cohort_overlap_review | outcome_scope_review | multiple_rows_same_paper | time_loss_outcome_alignment_review,,,,,,supported,"The saved source wording gives a time-loss restriction or threshold. The study uses a sole time-loss definition, which applies to this reported detailed rate; no conflicting source-context flag is retained.","analysis master: source CSV: injuryTrainingCount, injuryIncidenceTraining, trainingExposure",main,select,S4800,Selected named granular stratum from a verified exhaustive partition with complete alignment-supported child target coverage. The aligned parent representation is marked duplicate.,"standardised.csv sourceDataRow 849 and child rows 850,851,852,853,854,855; exact fields: sampleSizePlayers,totalExposure,injuryTotalCount; parent sourceDataRow=849; complete alignment-supported child target coverage",849,count_and_exposure,false,,incidence|training|restricted_MRI_confirmed_hamstring_injury_4day_absence|thigh|muscle injury|MRI-confirmed hamstring injury||,true,likelihood_and_target_selection_pending
855,S4800,S4800,Incidence of Hamstring Injury and Analysis of Risk Factors for Reinjury in Japanese Professional Football Players.,10.1177/23259671251391776,S4800,2018,overall,restricted_MRI_confirmed_hamstring_injury_4day_absence,time loss [MRI-confirmed hamstring injury causing ≥4 days' absence from team training],explicit_restriction_in_source_text,Male,Senior,Professional/international,Japan,Football,per 1000 player-hours,,player-hours,source construction requires review,,"source CSV: injuryTotalCount, injuryIncidenceOverall, totalExposure",,855:incidence:overall:main,6,12540,0.48,0.48,0.4784688995,,,injuryTotalCount,injuryIncidenceOverall,thigh,muscle injury,MRI-confirmed hamstring injury,,,,restricted_MRI_confirmed_hamstring_injury_4day_absence,incidence,0.48,,855,/Users/abdelbabiker/Desktop/GBI-DE-MVP-main/Bayesian Analysis/analysis/model-input-releases/2026-09-14-injury-candidates/standardised.csv,main,false,false,not_yet_classified,false,reviewed_see_alignment_decision,select,supported,S4800:parent:849,,,,,,false,,,36,1,2018,,6,retrospective cohort study(prospective data),,,,Time loss,time loss [MRI-confirmed hamstring injury causing ≥4 days' absence from team training],,Medical Staff (club doctor),subsequent injury at the same location before return to complete play or within 2 months after return to complete play,,,,,granular,"standardised.csv sourceDataRow 849 and child rows 850,851,852,853,854,855; exact fields: sampleSizePlayers,totalExposure,injuryTotalCount",,,,,not_documented_in_bounded_inventory,not_individually_adjudicated,not_yet_classified,,,supported_restricted_outcome_parent_with_source_confirmed_numeric_information,,6,injuryTotalCount,,,analysis-source-context.csv,sourceDataRow,hamstring_scope_review,,,hamstring,cohort_overlap_review | outcome_scope_review | multiple_rows_same_paper | time_loss_outcome_alignment_review,,,,,,supported,The frozen master retains a direct observed injury count and player-hour denominator for this source-confirmed restricted outcome. The matching-pair audit establishes that the generic parent and descriptor aliases are the same clinical target; the parent preserves the count/hour information. The time-loss threshold route is retained from the source definition.,"source CSV: injuryTotalCount, injuryIncidenceOverall, totalExposure; /Users/abdelbabiker/Desktop/GBI-DE-MVP-main/Bayesian Analysis/analysis/model-input-releases/2026-09-14-injury-candidates/standardised.csv sourceDataRow=855; matching-overall-category-adjudication.csv: title/definition verifies the parent and descriptor alias as the same restricted outcome",main,select,S4800,"Selected source count/hour or days/hour representation. The alignment pair review confirms the same outcome, but each descriptor-rich alternative lacks compatible quantitative coverage.",matching-overall-category-adjudication.csv; analysis master paper_title and time_loss_definition; equality deliberately not used as evidence; complete quantitative detail coverage absent,855,count_and_exposure,false,,incidence|overall|restricted_MRI_confirmed_hamstring_injury_4day_absence|thigh|muscle injury|MRI-confirmed hamstring injury||,true,likelihood_and_target_selection_pending
855,S4800,S4800,Incidence of Hamstring Injury and Analysis of Risk Factors for Reinjury in Japanese Professional Football Players.,10.1177/23259671251391776,S4800,2018,match,restricted_MRI_confirmed_hamstring_injury_4day_absence,time loss [MRI-confirmed hamstring injury causing ≥4 days' absence from team training],explicit_restriction_in_source_text,Male,Senior,Professional/international,Japan,Football,per 1000 player-hours,,player-hours,source construction requires review,,"source CSV: injuryMatchCount, injuryIncidenceMatch, matchExposure",,855:incidence:match:main,2,1458,1.37,1.37,1.3717421125,,,injuryMatchCount,injuryIncidenceMatch,thigh,muscle injury,MRI-confirmed hamstring injury,,,,restricted_MRI_confirmed_hamstring_injury_4day_absence,incidence,1.37,,855,/Users/abdelbabiker/Desktop/GBI-DE-MVP-main/Bayesian Analysis/analysis/model-input-releases/2026-09-14-injury-candidates/standardised.csv,main,false,false,not_yet_classified,false,reviewed_see_alignment_decision,select,supported,S4800:parent:849,,,,,,false,,,36,1,2018,,6,retrospective cohort study(prospective data),,,,Time loss,time loss [MRI-confirmed hamstring injury causing ≥4 days' absence from team training],,Medical Staff (club doctor),subsequent injury at the same location before return to complete play or within 2 months after return to complete play,,,,,granular,"standardised.csv sourceDataRow 849 and child rows 850,851,852,853,854,855; exact fields: sampleSizePlayers,totalExposure,injuryTotalCount",,,,,not_documented_in_bounded_inventory,not_individually_adjudicated,not_yet_classified,,,supported_restricted_scope_from_sole_time_loss_definition,,2,injuryMatchCount,,,analysis-source-context.csv,sourceDataRow,hamstring_scope_review,,,hamstring,cohort_overlap_review | outcome_scope_review | multiple_rows_same_paper | time_loss_outcome_alignment_review,,,,,,supported,"The saved source wording gives a time-loss restriction or threshold. The study uses a sole time-loss definition, which applies to this reported detailed rate; no conflicting source-context flag is retained.","analysis master: source CSV: injuryMatchCount, injuryIncidenceMatch, matchExposure",main,select,S4800,Selected named granular stratum from a verified exhaustive partition with complete alignment-supported child target coverage. The aligned parent representation is marked duplicate.,"standardised.csv sourceDataRow 849 and child rows 850,851,852,853,854,855; exact fields: sampleSizePlayers,totalExposure,injuryTotalCount; parent sourceDataRow=849; complete alignment-supported child target coverage",849,count_and_exposure,false,,incidence|match|restricted_MRI_confirmed_hamstring_injury_4day_absence|thigh|muscle injury|MRI-confirmed hamstring injury||,true,likelihood_and_target_selection_pending
855,S4800,S4800,Incidence of Hamstring Injury and Analysis of Risk Factors for Reinjury in Japanese Professional Football Players.,10.1177/23259671251391776,S4800,2018,training,restricted_MRI_confirmed_hamstring_injury_4day_absence,time loss [MRI-confirmed hamstring injury causing ≥4 days' absence from team training],explicit_restriction_in_source_text,Male,Senior,Professional/international,Japan,Football,per 1000 player-hours,,player-hours,source construction requires review,,"source CSV: injuryTrainingCount, injuryIncidenceTraining, trainingExposure",,855:incidence:training:main,4,11082,0.36,0.36,0.3609456777,,,injuryTrainingCount,injuryIncidenceTraining,thigh,muscle injury,MRI-confirmed hamstring injury,,,,restricted_MRI_confirmed_hamstring_injury_4day_absence,incidence,0.36,,855,/Users/abdelbabiker/Desktop/GBI-DE-MVP-main/Bayesian Analysis/analysis/model-input-releases/2026-09-14-injury-candidates/standardised.csv,main,false,false,not_yet_classified,false,reviewed_see_alignment_decision,select,supported,S4800:parent:849,,,,,,false,,,36,1,2018,,6,retrospective cohort study(prospective data),,,,Time loss,time loss [MRI-confirmed hamstring injury causing ≥4 days' absence from team training],,Medical Staff (club doctor),subsequent injury at the same location before return to complete play or within 2 months after return to complete play,,,,,granular,"standardised.csv sourceDataRow 849 and child rows 850,851,852,853,854,855; exact fields: sampleSizePlayers,totalExposure,injuryTotalCount",,,,,not_documented_in_bounded_inventory,not_individually_adjudicated,not_yet_classified,,,supported_restricted_scope_from_sole_time_loss_definition,,4,injuryTrainingCount,,,analysis-source-context.csv,sourceDataRow,hamstring_scope_review,,,hamstring,cohort_overlap_review | outcome_scope_review | multiple_rows_same_paper | time_loss_outcome_alignment_review,,,,,,supported,"The saved source wording gives a time-loss restriction or threshold. The study uses a sole time-loss definition, which applies to this reported detailed rate; no conflicting source-context flag is retained.","analysis master: source CSV: injuryTrainingCount, injuryIncidenceTraining, trainingExposure",main,select,S4800,Selected named granular stratum from a verified exhaustive partition with complete alignment-supported child target coverage. The aligned parent representation is marked duplicate.,"standardised.csv sourceDataRow 849 and child rows 850,851,852,853,854,855; exact fields: sampleSizePlayers,totalExposure,injuryTotalCount; parent sourceDataRow=849; complete alignment-supported child target coverage",849,count_and_exposure,false,,incidence|training|restricted_MRI_confirmed_hamstring_injury_4day_absence|thigh|muscle injury|MRI-confirmed hamstring injury||,true,likelihood_and_target_selection_pending
908,S506,S506,The impact of a mid-season FIFA World Cup on injury occurrence and patterns in French professional soccer clubs,10.1080/15438627.2024.2326517,S506,Row 1,match,all_injuries,time-loss(72 hours),explicit_restriction_in_source_text,Male,Adult,Professional/international,France,Football,match-play injuries per 1000 hours,,hours,source construction requires review,,"source CSV: injuryMatchCount, injuryIncidenceMatch, matchExposure",,908:incidence:match:main,385,12391.5,31.1,31.1,31.0696848646,,,injuryMatchCount,injuryIncidenceMatch,,,,,,,all_injuries,incidence,31.1,,908,/Users/abdelbabiker/Desktop/GBI-DE-MVP-main/Bayesian Analysis/analysis/model-input-releases/2026-09-14-injury-candidates/standardised.csv,main,false,false,not_yet_classified,false,reviewed_see_alignment_decision,select,supported,S506:multiple_rows,,,,,,false,,,,17,2021/22 season ,,,retrospective descriptive(PROSPECTIVE DATA),,,,Time loss,time-loss(72 hours),,Medical Staff,,,thigh,muscle injury,,unclassified_row,standardised.csv source row; candidate review flag multiple_rows_same_paper where present,,,,,not_documented_in_bounded_inventory,not_individually_adjudicated,not_yet_classified,,,supported_all_injury_scope,,385,injuryMatchCount,,,analysis-source-context.csv,sourceDataRow,all_injuries_scope_review,,,,cohort_overlap_review | outcome_scope_review | multiple_rows_same_paper | time_loss_outcome_alignment_review,,,,,,supported,"The saved source wording gives a time-loss restriction or threshold. A source-extracted rate is retained, but no count/hour pair or confidence interval is available for the numerical model route.","analysis master: source CSV: injuryMatchCount, injuryIncidenceMatch, matchExposure",main,select,S506,Selected as a separately reported named stratum. No parent representation was selected as a duplicate for this target. Retain the shared paper family for later dependence handling.,standardised.csv source row; candidate review flag multiple_rows_same_paper where present,,count_and_exposure,false,,incidence|match|all_injuries|||||,true,likelihood_and_target_selection_pending
